Month,y,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,y_lag_12,y_lag_13,y_lag_14,y_lag_15,y_lag_16,y_lag_17,y_rolling_3_mean,y_rolling_3_std,y_rolling_6_mean,y_rolling_6_std,y_rolling_9_mean,y_rolling_9_std,y_rolling_12_mean,y_rolling_12_std,y_ewma_alpha_0.3,y_ewma_alpha_0.5,y_ewma_alpha_0.8,Month_Month,Month_Quarter,Month_Is_quarter_end,Month_Is_quarter_start,Month_Is_year_end,Month_Is_year_start,Month_Elapsed,Month_Month_sin_1,Month_Month_sin_2,Month_Month_sin_3,Month_Month_sin_4,Month_Month_sin_5,Month_Month_sin_6,Month_Month_cos_1,Month_Month_cos_2,Month_Month_cos_3,Month_Month_cos_4,Month_Month_cos_5,Month_Month_cos_6,Month_Quarter_sin_1,Month_Quarter_sin_2,Month_Quarter_sin_3,Month_Quarter_sin_4,Month_Quarter_sin_5,Month_Quarter_sin_6,Month_Quarter_cos_1,Month_Quarter_cos_2,Month_Quarter_cos_3,Month_Quarter_cos_4,Month_Quarter_cos_5,Month_Quarter_cos_6,type
1987-10-01,1102.272,1064.832,1257.667,1251.754,1098.797,1072.57,1250.063,1069.8,1037.421,1175.908,1237.247,1048.386,1051.076,1191.4177,109.66626,1165.9471,96.23257,1356.9283,312.2346,1350.3724,299.50015,1205.336193772156,1150.4935879593481,1101.97605932103,10,4,0,1,0,0,560044800,-0.8660254,-0.8660254,2.3886801e-15,0.8660254,0.8660254,-4.7773603e-15,0.5,-0.5,-1.0,-0.5,0.5,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1987-11-01,1248.118,1102.272,1064.832,1257.667,1251.754,1098.797,1072.57,1234.082,1069.8,1037.421,1175.908,1237.247,1048.386,1141.5903,102.253525,1141.3153,89.04181,1262.4436,226.26328,1353.0784,296.86987,1174.416935640509,1126.382793979674,1102.2128118642058,11,4,0,0,0,0,562723200,-0.5,-0.8660254,-1.0,-0.8660254,-0.5,4.899825e-15,0.8660254,0.5,-2.4499126e-15,-0.5,-0.8660254,-1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1987-12-01,1702.152,1248.118,1102.272,1064.832,1257.667,1251.754,1098.797,1688.232,1234.082,1069.8,1037.421,1175.908,1237.247,1138.4073,96.838844,1170.5734,90.76004,1212.5182,157.36336,1354.248,296.38565,1196.5272549483561,1187.250396989837,1218.9369623728412,12,4,0,0,0,0,565315200,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-4.7773603e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1988-01-01,2154.647,1702.152,1248.118,1102.272,1064.832,1257.667,1251.754,1952.635,1688.232,1234.082,1069.8,1037.421,1175.908,1350.8473,312.85617,1271.1324,227.12907,1227.5806,196.9891,1355.4081,297.83533,1348.2146784638492,1444.7011984949186,1605.5089924745682,1,1,0,1,0,1,567993600,0.5,0.8660254,1.0,0.8660254,0.5,1.2246469e-16,0.8660254,0.5,6.123234e-17,-0.5,-0.8660254,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1988-02-01,1874.437,2154.647,1702.152,1248.118,1102.272,1064.832,1257.667,1697.446,1952.635,1688.232,1234.082,1069.8,1037.421,1701.639,453.2647,1421.6146,424.80374,1328.0898,367.1623,1372.2424,337.7017,1590.1443749246944,1799.6740992474593,2044.8193984949135,2,1,0,0,0,0,570672000,0.8660254,0.8660254,1.2246469e-16,-0.8660254,-0.8660254,-2.4492937e-16,0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1988-03-01,1638.77,1874.437,2154.647,1702.152,1248.118,1102.272,1064.832,1566.591,1697.446,1952.635,1688.232,1234.082,1069.8,1910.412,228.38254,1524.4097,451.0121,1417.1863,393.73636,1386.9917,356.53616,1675.432162447286,1837.0555496237296,1908.5134796989828,3,1,0,0,0,0,573177600,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,1.1943401e-15,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1988-04-01,1264.537,1638.77,1874.437,2154.647,1702.152,1248.118,1102.272,1250.063,1566.591,1697.446,1952.635,1688.232,1234.082,1889.2847,258.2588,1620.066,390.9029,1477.1832,380.0588,1393.0066,360.4291,1664.4335137131002,1737.912774811865,1692.7186959397966,4,2,0,1,0,0,575856000,0.8660254,-0.8660254,-2.4492937e-16,0.8660254,-0.8660254,-4.8985874e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1988-05-01,1102.731,1264.537,1638.77,1874.437,2154.647,1702.152,1248.118,1072.57,1250.063,1566.591,1697.446,1952.635,1688.232,1592.5813,307.56226,1647.1101,351.54724,1478.6035,379.1338,1394.2128,359.93115,1544.4645595991701,1501.2248874059323,1350.1733391879593,5,2,0,0,0,0,578448000,0.5,-0.8660254,1.0,-0.8660254,0.5,2.3886801e-15,-0.8660254,0.5,1.1943401e-15,-0.5,0.8660254,-1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1988-06-01,1110.167,1102.731,1264.537,1638.77,1874.437,2154.647,1702.152,1098.797,1072.57,1250.063,1566.591,1697.446,1952.635,1335.346,274.94525,1622.879,387.70047,1461.3884,393.65903,1396.7262,357.57852,1411.9444917194191,1301.977943702966,1152.2194678375918,6,2,0,0,0,0,581126400,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,2.3886801e-15,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1988-07-01,1298.35,1110.167,1102.731,1264.537,1638.77,1874.437,2154.647,1251.754,1098.797,1072.57,1250.063,1566.591,1697.446,1159.145,91.34785,1524.2148,435.83023,1466.4257,388.20267,1397.6737,356.73138,1321.4112442035932,1206.072471851483,1118.5774935675183,7,3,0,1,0,0,583718400,-0.5,0.8660254,-1.0,0.8660254,-0.5,8.5725277e-16,-0.8660254,0.5,-4.2862639e-16,-0.5,0.8660254,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1988-08-01,1357.804,1298.35,1110.167,1102.731,1264.537,1638.77,1874.437,1257.667,1251.754,1098.797,1072.57,1250.063,1566.591,1170.416,110.85646,1381.4987,310.19437,1488.2122,370.3006,1401.5566,355.24918,1314.492870942515,1252.2112359257414,1262.3954987135037,8,3,0,0,0,0,586396800,-0.8660254,0.8660254,-4.8985874e-16,-0.8660254,0.8660254,-9.797175e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1988-09-01,1101.053,1357.804,1298.35,1110.167,1102.731,1264.537,1638.77,1064.832,1257.667,1251.754,1098.797,1072.57,1250.063,1255.4403,129.2747,1295.3932,197.07413,1500.3994,363.14676,1409.9014,352.72913,1327.4862096597606,1305.0076179628709,1338.7222997427007,9,3,0,0,0,0,589075200,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,8.5787174e-16,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1988-10-01,1130.472,1101.053,1357.804,1298.35,1110.167,1102.731,1264.537,1102.272,1064.832,1257.667,1251.754,1098.797,1072.57,1252.4023,134.40112,1205.7737,114.770706,1433.6107,376.43582,1412.9198,349.64935,1259.5562467618324,1203.0303089814356,1148.5868599485402,10,4,0,1,0,0,591667200,-0.8660254,-0.8660254,2.3886801e-15,0.8660254,0.8660254,-4.7773603e-15,0.5,-0.5,-1.0,-0.5,0.5,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
